image1,image2,label
George_W_Bush/George_W_Bush_0279.jpg,George_W_Bush/George_W_Bush_0056.jpg,1
Sophia_Loren/Sophia_Loren_0004.jpg,Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0011.jpg,0
Colin_Powell/Colin_Powell_0095.jpg,Colin_Powell/Colin_Powell_0010.jpg,1
Carlos_Ortega/Carlos_Ortega_0001.jpg,Gian_Marco/Gian_Marco_0003.jpg,0
Ray_Romano/Ray_Romano_0008.jpg,Tony_Bennett/Tony_Bennett_0002.jpg,0
Colin_Powell/Colin_Powell_0153.jpg,Colin_Powell/Colin_Powell_0015.jpg,1
Ariel_Sharon/Ariel_Sharon_0046.jpg,Ariel_Sharon/Ariel_Sharon_0040.jpg,1
Russell_Simmons/Russell_Simmons_0003.jpg,Aleksander_Kwasniewski/Aleksander_Kwasniewski_0002.jpg,0
John_Howard/John_Howard_0004.jpg,Robert_Blake/Robert_Blake_0004.jpg,0
Sarah_Hughes/Sarah_Hughes_0003.jpg,Al_Gore/Al_Gore_0002.jpg,0
George_W_Bush/George_W_Bush_0030.jpg,George_W_Bush/George_W_Bush_0477.jpg,1
Colin_Powell/Colin_Powell_0090.jpg,Colin_Powell/Colin_Powell_0087.jpg,1
Colin_Powell/Colin_Powell_0195.jpg,Colin_Powell/Colin_Powell_0118.jpg,1
Ron_Dittemore/Ron_Dittemore_0005.jpg,Lino_Oviedo/Lino_Oviedo_0003.jpg,0
James_Blake/James_Blake_0009.jpg,Natalie_Maines/Natalie_Maines_0005.jpg,0
Tony_Blair/Tony_Blair_0002.jpg,Tony_Blair/Tony_Blair_0032.jpg,1
Gil_de_Ferran/Gil_de_Ferran_0005.jpg,Annette_Lu/Annette_Lu_0001.jpg,0
Tom_Craddick/Tom_Craddick_0002.jpg,Elijah_Wood/Elijah_Wood_0002.jpg,0
John_Ashcroft/John_Ashcroft_0026.jpg,John_Ashcroft/John_Ashcroft_0036.jpg,1
Biljana_Plavsic/Biljana_Plavsic_0001.jpg,Michael_Moore/Michael_Moore_0001.jpg,0
Norah_Jones/Norah_Jones_0003.jpg,Phan_Van_Khai/Phan_Van_Khai_0002.jpg,0
Ariel_Sharon/Ariel_Sharon_0052.jpg,Ariel_Sharon/Ariel_Sharon_0027.jpg,1
Marcelo_Rios/Marcelo_Rios_0001.jpg,Susilo_Bambang_Yudhoyono/Susilo_Bambang_Yudhoyono_0001.jpg,0
Carla_Del_Ponte/Carla_Del_Ponte_0002.jpg,Juanes/Juanes_0002.jpg,0
Tom_Harkin/Tom_Harkin_0004.jpg,Tom_Harkin/Tom_Harkin_0003.jpg,1
Ai_Sugiyama/Ai_Sugiyama_0002.jpg,Bernard_Law/Bernard_Law_0002.jpg,0
George_W_Bush/George_W_Bush_0068.jpg,George_W_Bush/George_W_Bush_0148.jpg,1
Joe_Lieberman/Joe_Lieberman_0005.jpg,Alejandro_Avila/Alejandro_Avila_0002.jpg,0
Tony_Blair/Tony_Blair_0068.jpg,Tony_Blair/Tony_Blair_0044.jpg,1
Yoriko_Kawaguchi/Yoriko_Kawaguchi_0002.jpg,Katie_Harman/Katie_Harman_0001.jpg,0
Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,Rafael_Ramirez/Rafael_Ramirez_0004.jpg,0
Tony_Blair/Tony_Blair_0112.jpg,Tony_Blair/Tony_Blair_0095.jpg,1
John_Ashcroft/John_Ashcroft_0030.jpg,John_Ashcroft/John_Ashcroft_0018.jpg,1
Wu_Yi/Wu_Yi_0002.jpg,Kate_Winslet/Kate_Winslet_0002.jpg,0
George_W_Bush/George_W_Bush_0497.jpg,George_W_Bush/George_W_Bush_0212.jpg,1
George_W_Bush/George_W_Bush_0292.jpg,George_W_Bush/George_W_Bush_0101.jpg,1
Katherine_Harris/Katherine_Harris_0001.jpg,Joe_Nichols/Joe_Nichols_0003.jpg,0
Cecilia_Bolocco/Cecilia_Bolocco_0002.jpg,Arminio_Fraga/Arminio_Fraga_0004.jpg,0
Tommy_Thompson/Tommy_Thompson_0008.jpg,Tommy_Thompson/Tommy_Thompson_0003.jpg,1
David_Wells/David_Wells_0001.jpg,Gian_Marco/Gian_Marco_0003.jpg,0
Donald_Rumsfeld/Donald_Rumsfeld_0011.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0090.jpg,1
William_Bratton/William_Bratton_0001.jpg,Dick_Cheney/Dick_Cheney_0009.jpg,0
Sarah_Hughes/Sarah_Hughes_0001.jpg,John_Howard/John_Howard_0009.jpg,0
Roh_Moo-hyun/Roh_Moo-hyun_0013.jpg,Roh_Moo-hyun/Roh_Moo-hyun_0001.jpg,1
Kathleen_Kennedy_Townsend/Kathleen_Kennedy_Townsend_0004.jpg,Terry_McAuliffe/Terry_McAuliffe_0001.jpg,0
James_Wolfensohn/James_Wolfensohn_0005.jpg,Tiger_Woods/Tiger_Woods_0011.jpg,0
Colin_Powell/Colin_Powell_0045.jpg,Colin_Powell/Colin_Powell_0128.jpg,1
George_W_Bush/George_W_Bush_0144.jpg,George_W_Bush/George_W_Bush_0244.jpg,1
Glafcos_Clerides/Glafcos_Clerides_0003.jpg,Glafcos_Clerides/Glafcos_Clerides_0002.jpg,1
Tony_Stewart/Tony_Stewart_0006.jpg,Hugh_Grant/Hugh_Grant_0008.jpg,0
Vanessa_Williams/Vanessa_Williams_0001.jpg,David_Nalbandian/David_Nalbandian_0005.jpg,0
Tom_Ridge/Tom_Ridge_0004.jpg,Hector_Babenco/Hector_Babenco_0001.jpg,0
George_W_Bush/George_W_Bush_0219.jpg,George_W_Bush/George_W_Bush_0335.jpg,1
George_W_Bush/George_W_Bush_0150.jpg,George_W_Bush/George_W_Bush_0047.jpg,1
George_W_Bush/George_W_Bush_0225.jpg,George_W_Bush/George_W_Bush_0320.jpg,1
George_W_Bush/George_W_Bush_0241.jpg,George_W_Bush/George_W_Bush_0188.jpg,1
Colin_Powell/Colin_Powell_0179.jpg,Colin_Powell/Colin_Powell_0064.jpg,1
George_W_Bush/George_W_Bush_0476.jpg,George_W_Bush/George_W_Bush_0167.jpg,1
Xanana_Gusmao/Xanana_Gusmao_0001.jpg,Hugh_Grant/Hugh_Grant_0008.jpg,0
George_W_Bush/George_W_Bush_0340.jpg,George_W_Bush/George_W_Bush_0371.jpg,1
George_W_Bush/George_W_Bush_0144.jpg,George_W_Bush/George_W_Bush_0507.jpg,1
Theresa_May/Theresa_May_0003.jpg,Edward_Lu/Edward_Lu_0006.jpg,0
John_Ashcroft/John_Ashcroft_0027.jpg,Jean_Chretien/Jean_Chretien_0016.jpg,0
Lisa_Marie_Presley/Lisa_Marie_Presley_0004.jpg,Derek_Jeter/Derek_Jeter_0001.jpg,0
Donald_Rumsfeld/Donald_Rumsfeld_0004.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0065.jpg,1
Annette_Lu/Annette_Lu_0003.jpg,Joseph_Estrada/Joseph_Estrada_0001.jpg,0
Ariel_Sharon/Ariel_Sharon_0032.jpg,Ariel_Sharon/Ariel_Sharon_0016.jpg,1
Kevin_Costner/Kevin_Costner_0004.jpg,Rick_Barnes/Rick_Barnes_0002.jpg,0
Elizabeth_Smart/Elizabeth_Smart_0005.jpg,Fred_Thompson/Fred_Thompson_0002.jpg,0
Kelly_Clarkson/Kelly_Clarkson_0001.jpg,Marieta_Chrousala/Marieta_Chrousala_0002.jpg,0
Christina_Aguilera/Christina_Aguilera_0004.jpg,Christina_Aguilera/Christina_Aguilera_0003.jpg,1
Colin_Powell/Colin_Powell_0194.jpg,Colin_Powell/Colin_Powell_0185.jpg,1
Jean_Charest/Jean_Charest_0004.jpg,Angela_Bassett/Angela_Bassett_0003.jpg,0
George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush/George_W_Bush_0208.jpg,1
George_W_Bush/George_W_Bush_0279.jpg,George_W_Bush/George_W_Bush_0095.jpg,1
George_W_Bush/George_W_Bush_0321.jpg,George_W_Bush/George_W_Bush_0405.jpg,1
Tariq_Aziz/Tariq_Aziz_0005.jpg,Rob_Lowe/Rob_Lowe_0003.jpg,0
Tang_Jiaxuan/Tang_Jiaxuan_0002.jpg,Ari_Fleischer/Ari_Fleischer_0012.jpg,0
Robert_Duvall/Robert_Duvall_0008.jpg,Jerry_Regier/Jerry_Regier_0001.jpg,0
Juanes/Juanes_0003.jpg,Lucy_Liu/Lucy_Liu_0001.jpg,0
Jean-Pierre_Raffarin/Jean-Pierre_Raffarin_0003.jpg,Moshe_Katsav/Moshe_Katsav_0001.jpg,0
Winona_Ryder/Winona_Ryder_0017.jpg,Jodie_Foster/Jodie_Foster_0001.jpg,0
Joan_Laporta/Joan_Laporta_0009.jpg,John_Warner/John_Warner_0004.jpg,0
Pamela_Anderson/Pamela_Anderson_0004.jpg,Demi_Moore/Demi_Moore_0002.jpg,0
Arianna_Huffington/Arianna_Huffington_0003.jpg,Vicente_Fernandez/Vicente_Fernandez_0002.jpg,0
Al_Pacino/Al_Pacino_0002.jpg,Trent_Lott/Trent_Lott_0012.jpg,0
Robert_Kocharian/Robert_Kocharian_0002.jpg,Enrique_Bolanos/Enrique_Bolanos_0004.jpg,0
Keanu_Reeves/Keanu_Reeves_0004.jpg,Joseph_Deiss/Joseph_Deiss_0003.jpg,0
George_W_Bush/George_W_Bush_0485.jpg,George_W_Bush/George_W_Bush_0083.jpg,1
Colin_Powell/Colin_Powell_0063.jpg,Colin_Powell/Colin_Powell_0010.jpg,1
Nestor_Kirchner/Nestor_Kirchner_0033.jpg,Nestor_Kirchner/Nestor_Kirchner_0027.jpg,1
George_W_Bush/George_W_Bush_0331.jpg,George_W_Bush/George_W_Bush_0448.jpg,1
Kelly_Clarkson/Kelly_Clarkson_0002.jpg,LK_Advani/LK_Advani_0001.jpg,0
Hu_Jintao/Hu_Jintao_0001.jpg,Gian_Marco/Gian_Marco_0002.jpg,0
Gloria_Trevi/Gloria_Trevi_0004.jpg,Gloria_Trevi/Gloria_Trevi_0001.jpg,1
Winona_Ryder/Winona_Ryder_0016.jpg,Jim_Furyk/Jim_Furyk_0006.jpg,0
Lleyton_Hewitt/Lleyton_Hewitt_0019.jpg,Lleyton_Hewitt/Lleyton_Hewitt_0032.jpg,1
Gus_Van_Sant/Gus_Van_Sant_0001.jpg,Ron_Dittemore/Ron_Dittemore_0003.jpg,0
George_W_Bush/George_W_Bush_0392.jpg,George_W_Bush/George_W_Bush_0029.jpg,1
Spencer_Abraham/Spencer_Abraham_0017.jpg,Carlos_Vives/Carlos_Vives_0002.jpg,0
Kalpana_Chawla/Kalpana_Chawla_0002.jpg,Elton_John/Elton_John_0003.jpg,0
Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0012.jpg,Gonzalo_Sanchez_de_Lozada/Gonzalo_Sanchez_de_Lozada_0007.jpg,1
Rita_Wilson/Rita_Wilson_0003.jpg,Clara_Harris/Clara_Harris_0001.jpg,0
Ann_Veneman/Ann_Veneman_0006.jpg,Carson_Palmer/Carson_Palmer_0001.jpg,0
Anastasia_Myskina/Anastasia_Myskina_0003.jpg,Luis_Ernesto_Derbez_Bautista/Luis_Ernesto_Derbez_Bautista_0002.jpg,0
Wayne_Gretzky/Wayne_Gretzky_0002.jpg,Ludivine_Sagnier/Ludivine_Sagnier_0004.jpg,0
Colin_Powell/Colin_Powell_0234.jpg,Colin_Powell/Colin_Powell_0193.jpg,1
George_W_Bush/George_W_Bush_0423.jpg,George_W_Bush/George_W_Bush_0043.jpg,1
Fred_Thompson/Fred_Thompson_0002.jpg,Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0002.jpg,0
Janet_Napolitano/Janet_Napolitano_0001.jpg,Marco_Antonio_Barrera/Marco_Antonio_Barrera_0005.jpg,0
Wayne_Gretzky/Wayne_Gretzky_0004.jpg,Jeremy_Greenstock/Jeremy_Greenstock_0022.jpg,0
Ricardo_Lagos/Ricardo_Lagos_0005.jpg,Ricardo_Lagos/Ricardo_Lagos_0004.jpg,1
Vaclav_Havel/Vaclav_Havel_0002.jpg,John_Kerry/John_Kerry_0006.jpg,0
George_W_Bush/George_W_Bush_0444.jpg,George_W_Bush/George_W_Bush_0206.jpg,1
Monique_Garbrecht-Enfeldt/Monique_Garbrecht-Enfeldt_0001.jpg,Andrew_Weissmann/Andrew_Weissmann_0001.jpg,0
Anna_Kournikova/Anna_Kournikova_0010.jpg,Joschka_Fischer/Joschka_Fischer_0016.jpg,0
Pedro_Malan/Pedro_Malan_0001.jpg,Gustavo_Kuerten/Gustavo_Kuerten_0001.jpg,0
Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,William_Bulger/William_Bulger_0004.jpg,0
George_W_Bush/George_W_Bush_0493.jpg,George_W_Bush/George_W_Bush_0017.jpg,1
George_W_Bush/George_W_Bush_0378.jpg,George_W_Bush/George_W_Bush_0151.jpg,1
Johnny_Tapia/Johnny_Tapia_0002.jpg,Erin_Runnion/Erin_Runnion_0004.jpg,0
George_W_Bush/George_W_Bush_0372.jpg,George_W_Bush/George_W_Bush_0176.jpg,1
Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001.jpg,Hans_Blix/Hans_Blix_0030.jpg,0
George_W_Bush/George_W_Bush_0343.jpg,George_W_Bush/George_W_Bush_0058.jpg,1
Enrique_Bolanos/Enrique_Bolanos_0004.jpg,Allyson_Felix/Allyson_Felix_0001.jpg,0
George_W_Bush/George_W_Bush_0446.jpg,George_W_Bush/George_W_Bush_0374.jpg,1
Heinz_Feldmann/Heinz_Feldmann_0003.jpg,Aaron_Peirsol/Aaron_Peirsol_0002.jpg,0
Paul-Henri_Mathieu/Paul-Henri_Mathieu_0002.jpg,Donald_Fehr/Donald_Fehr_0002.jpg,0
George_W_Bush/George_W_Bush_0165.jpg,George_W_Bush/George_W_Bush_0017.jpg,1
George_Clooney/George_Clooney_0006.jpg,Joe_Nichols/Joe_Nichols_0004.jpg,0
George_W_Bush/George_W_Bush_0145.jpg,George_W_Bush/George_W_Bush_0068.jpg,1
Bruce_Springsteen/Bruce_Springsteen_0002.jpg,Tim_Duncan/Tim_Duncan_0004.jpg,0
George_W_Bush/George_W_Bush_0330.jpg,George_W_Bush/George_W_Bush_0478.jpg,1
Silvio_Berlusconi/Silvio_Berlusconi_0029.jpg,Silvio_Berlusconi/Silvio_Berlusconi_0021.jpg,1
Erik_Morales/Erik_Morales_0002.jpg,Lars_Von_Trier/Lars_Von_Trier_0003.jpg,0
Michael_Douglas/Michael_Douglas_0001.jpg,Michael_Douglas/Michael_Douglas_0003.jpg,1
George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush/George_W_Bush_0294.jpg,1
James_Gandolfini/James_Gandolfini_0003.jpg,Kofi_Annan/Kofi_Annan_0018.jpg,0
George_W_Bush/George_W_Bush_0489.jpg,George_W_Bush/George_W_Bush_0410.jpg,1
Donald_Rumsfeld/Donald_Rumsfeld_0081.jpg,Donald_Rumsfeld/Donald_Rumsfeld_0096.jpg,1
Prince_Willem-Alexander/Prince_Willem-Alexander_0002.jpg,Justin_Timberlake/Justin_Timberlake_0007.jpg,0
George_W_Bush/George_W_Bush_0395.jpg,George_W_Bush/George_W_Bush_0264.jpg,1
Colin_Powell/Colin_Powell_0195.jpg,Colin_Powell/Colin_Powell_0206.jpg,1
Julie_Gerberding/Julie_Gerberding_0009.jpg,Joe_Torre/Joe_Torre_0004.jpg,0
Vanessa_Williams/Vanessa_Williams_0003.jpg,Matthew_Perry/Matthew_Perry_0006.jpg,0
Tom_Craddick/Tom_Craddick_0001.jpg,Kim_Dae-jung/Kim_Dae-jung_0002.jpg,0
Richard_Armitage/Richard_Armitage_0004.jpg,Oswaldo_Paya/Oswaldo_Paya_0003.jpg,0
Arianna_Huffington/Arianna_Huffington_0002.jpg,Rick_Dinse/Rick_Dinse_0003.jpg,0
George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush/George_W_Bush_0149.jpg,1
Gil_de_Ferran/Gil_de_Ferran_0004.jpg,Juan_Pablo_Montoya/Juan_Pablo_Montoya_0008.jpg,0
George_W_Bush/George_W_Bush_0451.jpg,George_W_Bush/George_W_Bush_0117.jpg,1
George_W_Bush/George_W_Bush_0293.jpg,George_W_Bush/George_W_Bush_0013.jpg,1
Rick_Santorum/Rick_Santorum_0002.jpg,Dan_Morales/Dan_Morales_0002.jpg,0
George_W_Bush/George_W_Bush_0305.jpg,George_W_Bush/George_W_Bush_0010.jpg,1
George_W_Bush/George_W_Bush_0347.jpg,George_W_Bush/George_W_Bush_0530.jpg,1
George_W_Bush/George_W_Bush_0224.jpg,George_W_Bush/George_W_Bush_0295.jpg,1
George_W_Bush/George_W_Bush_0038.jpg,George_W_Bush/George_W_Bush_0189.jpg,1
Julie_Gerberding/Julie_Gerberding_0011.jpg,Michael_Douglas/Michael_Douglas_0006.jpg,0
Tom_Ridge/Tom_Ridge_0027.jpg,Annette_Lu/Annette_Lu_0002.jpg,0
Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,Martin_Scorsese/Martin_Scorsese_0002.jpg,0
George_W_Bush/George_W_Bush_0032.jpg,George_W_Bush/George_W_Bush_0475.jpg,1
George_W_Bush/George_W_Bush_0242.jpg,George_W_Bush/George_W_Bush_0048.jpg,1
Adel_Al-Jubeir/Adel_Al-Jubeir_0002.jpg,Bill_Clinton/Bill_Clinton_0028.jpg,0
George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush/George_W_Bush_0172.jpg,1
David_Caruso/David_Caruso_0001.jpg,Helen_Clark/Helen_Clark_0003.jpg,0
George_W_Bush/George_W_Bush_0304.jpg,George_W_Bush/George_W_Bush_0115.jpg,1
George_W_Bush/George_W_Bush_0340.jpg,George_W_Bush/George_W_Bush_0246.jpg,1
Kristin_Davis/Kristin_Davis_0002.jpg,Hee-Won_Han/Hee-Won_Han_0002.jpg,0
John_Ashcroft/John_Ashcroft_0040.jpg,Dennis_Kucinich/Dennis_Kucinich_0001.jpg,0
George_W_Bush/George_W_Bush_0474.jpg,George_W_Bush/George_W_Bush_0506.jpg,1
George_W_Bush/George_W_Bush_0486.jpg,George_W_Bush/George_W_Bush_0239.jpg,1
Marty_Mornhinweg/Marty_Mornhinweg_0003.jpg,Michelle_Kwan/Michelle_Kwan_0006.jpg,0
George_W_Bush/George_W_Bush_0424.jpg,George_W_Bush/George_W_Bush_0223.jpg,1
Cesar_Gaviria/Cesar_Gaviria_0004.jpg,Natasha_McElhone/Natasha_McElhone_0001.jpg,0
David_Trimble/David_Trimble_0003.jpg,Kevin_Costner/Kevin_Costner_0007.jpg,0
Liam_Neeson/Liam_Neeson_0001.jpg,Lynn_Redgrave/Lynn_Redgrave_0001.jpg,0
George_W_Bush/George_W_Bush_0270.jpg,George_W_Bush/George_W_Bush_0439.jpg,1
Roseanne_Barr/Roseanne_Barr_0003.jpg,Meryl_Streep/Meryl_Streep_0011.jpg,0
Sergey_Lavrov/Sergey_Lavrov_0003.jpg,Lesley_McCulloch/Lesley_McCulloch_0001.jpg,0
Colin_Powell/Colin_Powell_0045.jpg,Colin_Powell/Colin_Powell_0211.jpg,1
Naoto_Kan/Naoto_Kan_0001.jpg,Naoto_Kan/Naoto_Kan_0004.jpg,1
Silvio_Berlusconi/Silvio_Berlusconi_0003.jpg,Silvio_Berlusconi/Silvio_Berlusconi_0014.jpg,1
Martha_Stewart/Martha_Stewart_0005.jpg,Clint_Eastwood/Clint_Eastwood_0001.jpg,0
Tim_Henman/Tim_Henman_0007.jpg,Edwina_Currie/Edwina_Currie_0004.jpg,0
Colin_Powell/Colin_Powell_0029.jpg,Colin_Powell/Colin_Powell_0164.jpg,1
Matthew_Perry/Matthew_Perry_0003.jpg,Leslie_Caldwell/Leslie_Caldwell_0002.jpg,0
Naomi_Watts/Naomi_Watts_0018.jpg,Kofi_Annan/Kofi_Annan_0026.jpg,0
Ariel_Sharon/Ariel_Sharon_0026.jpg,Ariel_Sharon/Ariel_Sharon_0019.jpg,1
James_Kelly/James_Kelly_0003.jpg,Angela_Merkel/Angela_Merkel_0004.jpg,0
Ron_Dittemore/Ron_Dittemore_0004.jpg,Wang_Yingfan/Wang_Yingfan_0003.jpg,0
George_W_Bush/George_W_Bush_0291.jpg,George_W_Bush/George_W_Bush_0440.jpg,1
George_W_Bush/George_W_Bush_0267.jpg,George_W_Bush/George_W_Bush_0174.jpg,1
Ronaldo_Luis_Nazario_de_Lima/Ronaldo_Luis_Nazario_de_Lima_0002.jpg,Carla_Del_Ponte/Carla_Del_Ponte_0004.jpg,0
Guillermo_Coria/Guillermo_Coria_0002.jpg,Guillermo_Coria/Guillermo_Coria_0007.jpg,1
Shaul_Mofaz/Shaul_Mofaz_0003.jpg,Jelena_Dokic/Jelena_Dokic_0001.jpg,0
Juan_Manuel_Marquez/Juan_Manuel_Marquez_0003.jpg,Mathias_Reichhold/Mathias_Reichhold_0003.jpg,0
Tony_Blair/Tony_Blair_0074.jpg,Tony_Blair/Tony_Blair_0077.jpg,1
Lee_Hoi-chang/Lee_Hoi-chang_0003.jpg,Keith_Bogans/Keith_Bogans_0002.jpg,0
George_W_Bush/George_W_Bush_0453.jpg,George_W_Bush/George_W_Bush_0515.jpg,1
Patti_Labelle/Patti_Labelle_0002.jpg,Jeong_Se-hyun/Jeong_Se-hyun_0003.jpg,0
George_W_Bush/George_W_Bush_0520.jpg,George_W_Bush/George_W_Bush_0301.jpg,1
Jose_Manuel_Durao_Barroso/Jose_Manuel_Durao_Barroso_0005.jpg,Xavier_Malisse/Xavier_Malisse_0004.jpg,0
John_Travolta/John_Travolta_0007.jpg,Silvia_Farina_Elia/Silvia_Farina_Elia_0001.jpg,0
Larry_Thompson/Larry_Thompson_0001.jpg,Gray_Davis/Gray_Davis_0015.jpg,0
Martin_Scorsese/Martin_Scorsese_0007.jpg,Kim_Ryong-sung/Kim_Ryong-sung_0005.jpg,0
Rita_Wilson/Rita_Wilson_0004.jpg,John_Abizaid/John_Abizaid_0008.jpg,0
Dan_Morales/Dan_Morales_0001.jpg,Li_Peng/Li_Peng_0004.jpg,0
Colin_Powell/Colin_Powell_0180.jpg,Colin_Powell/Colin_Powell_0168.jpg,1
Robert_Kocharian/Robert_Kocharian_0002.jpg,Rod_Stewart/Rod_Stewart_0003.jpg,0
Bill_Graham/Bill_Graham_0004.jpg,Bob_Huggins/Bob_Huggins_0002.jpg,0
Rick_Pitino/Rick_Pitino_0003.jpg,Oscar_De_La_Hoya/Oscar_De_La_Hoya_0005.jpg,0
George_W_Bush/George_W_Bush_0287.jpg,George_W_Bush/George_W_Bush_0072.jpg,1
Colin_Powell/Colin_Powell_0115.jpg,Colin_Powell/Colin_Powell_0158.jpg,1
Colin_Powell/Colin_Powell_0033.jpg,Colin_Powell/Colin_Powell_0093.jpg,1
Amer_al-Saadi/Amer_al-Saadi_0002.jpg,Vladimir_Putin/Vladimir_Putin_0042.jpg,0
Tony_Blair/Tony_Blair_0028.jpg,Tony_Blair/Tony_Blair_0137.jpg,1
Richard_Gephardt/Richard_Gephardt_0010.jpg,Enrique_Bolanos/Enrique_Bolanos_0003.jpg,0
Alejandro_Toledo/Alejandro_Toledo_0010.jpg,Alejandro_Toledo/Alejandro_Toledo_0039.jpg,1
Oswaldo_Paya/Oswaldo_Paya_0001.jpg,Jesse_Ventura/Jesse_Ventura_0002.jpg,0
Candie_Kung/Candie_Kung_0004.jpg,Dan_Morales/Dan_Morales_0001.jpg,0
Michael_Caine/Michael_Caine_0002.jpg,Jay_Garner/Jay_Garner_0001.jpg,0
Jake_Gyllenhaal/Jake_Gyllenhaal_0005.jpg,Jeong_Se-hyun/Jeong_Se-hyun_0003.jpg,0
George_W_Bush/George_W_Bush_0294.jpg,George_W_Bush/George_W_Bush_0303.jpg,1
George_W_Bush/George_W_Bush_0427.jpg,George_W_Bush/George_W_Bush_0414.jpg,1
Trent_Lott/Trent_Lott_0014.jpg,Angela_Merkel/Angela_Merkel_0005.jpg,0
Ali_Khamenei/Ali_Khamenei_0001.jpg,Amanda_Bynes/Amanda_Bynes_0001.jpg,0
Arnold_Palmer/Arnold_Palmer_0002.jpg,Bill_Graham/Bill_Graham_0004.jpg,0
Omar_Sharif/Omar_Sharif_0004.jpg,Paula_Radcliffe/Paula_Radcliffe_0005.jpg,0
Peter_Arnett/Peter_Arnett_0001.jpg,Lance_Armstrong/Lance_Armstrong_0018.jpg,0
Jacques_Rogge/Jacques_Rogge_0008.jpg,Jacques_Rogge/Jacques_Rogge_0004.jpg,1
Jonathan_Edwards/Jonathan_Edwards_0003.jpg,Romano_Prodi/Romano_Prodi_0003.jpg,0
George_W_Bush/George_W_Bush_0190.jpg,George_W_Bush/George_W_Bush_0398.jpg,1
Gerry_Adams/Gerry_Adams_0001.jpg,Paul_Tagliabue/Paul_Tagliabue_0002.jpg,0
Jeong_Se-hyun/Jeong_Se-hyun_0009.jpg,Jeong_Se-hyun/Jeong_Se-hyun_0004.jpg,1
George_W_Bush/George_W_Bush_0008.jpg,George_W_Bush/George_W_Bush_0500.jpg,1
Rick_Stansbury/Rick_Stansbury_0003.jpg,Michael_Jackson/Michael_Jackson_0012.jpg,0
Angelina_Jolie/Angelina_Jolie_0012.jpg,Angelina_Jolie/Angelina_Jolie_0005.jpg,1
Colin_Powell/Colin_Powell_0027.jpg,Colin_Powell/Colin_Powell_0116.jpg,1
George_W_Bush/George_W_Bush_0131.jpg,George_W_Bush/George_W_Bush_0316.jpg,1
Ariel_Sharon/Ariel_Sharon_0045.jpg,Ariel_Sharon/Ariel_Sharon_0061.jpg,1
Mick_Jagger/Mick_Jagger_0003.jpg,Cecilia_Bolocco/Cecilia_Bolocco_0001.jpg,0
William_Macy/William_Macy_0003.jpg,Angela_Merkel/Angela_Merkel_0004.jpg,0
Colin_Powell/Colin_Powell_0181.jpg,Colin_Powell/Colin_Powell_0067.jpg,1
Jeremy_Greenstock/Jeremy_Greenstock_0017.jpg,Diana_Munz/Diana_Munz_0003.jpg,0
Colin_Powell/Colin_Powell_0221.jpg,Colin_Powell/Colin_Powell_0218.jpg,1
Lisa_Marie_Presley/Lisa_Marie_Presley_0004.jpg,Debra_Messing/Debra_Messing_0001.jpg,0
Colin_Powell/Colin_Powell_0128.jpg,Colin_Powell/Colin_Powell_0202.jpg,1
Walter_Mondale/Walter_Mondale_0009.jpg,Walter_Mondale/Walter_Mondale_0003.jpg,1
Pierre_Pettigrew/Pierre_Pettigrew_0001.jpg,Jon_Corzine/Jon_Corzine_0001.jpg,0
Robert_Kocharian/Robert_Kocharian_0003.jpg,Allyson_Felix/Allyson_Felix_0005.jpg,0
Colin_Powell/Colin_Powell_0011.jpg,Colin_Powell/Colin_Powell_0213.jpg,1
Juanes/Juanes_0003.jpg,Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0005.jpg,0
Kenneth_Bowersox/Kenneth_Bowersox_0001.jpg,Joan_Laporta/Joan_Laporta_0002.jpg,0
Roberto_Carlos/Roberto_Carlos_0004.jpg,Alan_Greenspan/Alan_Greenspan_0003.jpg,0
George_W_Bush/George_W_Bush_0036.jpg,George_W_Bush/George_W_Bush_0255.jpg,1
James_Cameron/James_Cameron_0003.jpg,Michelle_Kwan/Michelle_Kwan_0008.jpg,0
Mary_Carey/Mary_Carey_0002.jpg,Chen_Shui-bian/Chen_Shui-bian_0001.jpg,0
George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush/George_W_Bush_0054.jpg,1
George_W_Bush/George_W_Bush_0434.jpg,George_W_Bush/George_W_Bush_0103.jpg,1
George_W_Bush/George_W_Bush_0397.jpg,George_W_Bush/George_W_Bush_0167.jpg,1
Salma_Hayek/Salma_Hayek_0005.jpg,Keanu_Reeves/Keanu_Reeves_0003.jpg,0
